"Insect_Species","Rank","ASV_ID","Kingdom","Phylum","Class","Order","Family","Genus","Species","Mean_Abundance_Percent"
"Phormia regina",11,"945184b6386c192c0066e0a98a154780","d__Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales_737866","Enterobacteriaceae_A_725029",NA,NA,2.4945
"Phormia regina",12,"720bbb0411edd2b97a8cc3d66e3b47e0","d__Bacteria","Bacillota_I","Bacilli_A","Lactobacillales","Vagococcaceae","Vagococcus_B",NA,2.2739
"Phormia regina",13,"bc6c345a2feb70d3210ba7f89530c5b0","d__Bacteria","Bacillota_I","Bacilli_A","Staphylococcales","Salinicoccaceae","Jeotgalicoccus_A_310962",NA,1.605
"Phormia regina",14,"d6a526b572996ed919a3e009473bc860","d__Bacteria","Bacillota_I","Bacilli_A","Lactobacillales","Lactobacillaceae","Latilactobacillus",NA,1.5104
"Phormia regina",15,"7339301f770131bd35e653eda2ac5106","d__Bacteria","Pseudomonadota","Gammaproteobacteria","Cardiobacteriales","Wohlfahrtiimonadaceae","Ignatzschineria","Ignatzschineria larvae",1.0979
"Phormia regina",16,"bd000d78e5059d02dcb76892a38a4bbf","d__Bacteria","Bacillota_I","Bacilli_A","Lactobacillales","Vagococcaceae","Vagococcus_B",NA,0.7741
"Phormia regina",17,"f043fc0180522b1ddd1d099de5eb3a9b","d__Bacteria","Bacillota_I","Bacilli_A","Lactobacillales","Lactobacillaceae","Weissella","Weissella viridescens",0.6964
"Phormia regina",18,"11f0558dca37009cbf1a6083b0b658e5","d__Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales_737866","Enterobacteriaceae_A_732334",NA,NA,0.5759
"Phormia regina",19,"e8c4470cea2d0aad86e0fbaa03d2f750","d__Bacteria","Bacillota_I","Bacilli_A","Lactobacillales",NA,NA,NA,0.5675
"Phormia regina",20,"b4bb370a59f2637d406ccc0f5a1b2a1e","d__Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales_737866","Enterobacteriaceae_A_732334","Morganella",NA,0.564
"Phormia regina",21,"556864a5da3a811b67be9fc73488e926","d__Bacteria","Bacillota_I","Bacilli_A","Lactobacillales","Enterococcaceae",NA,NA,0.509
"Phormia regina",22,"82819e0b6b0a7ba359661678cb034a42","d__Bacteria","Bacillota_I","Bacilli_A","Lactobacillales","Carnobacteriaceae",NA,NA,0.5075
"Phormia regina",23,"b060079a052d8ef0971aa8faf2adb85c","d__Bacteria","Bacillota_I","Bacilli_A","Staphylococcales","Staphylococcaceae","Staphylococcus",NA,0.5065
"Phormia regina",24,"922d33a2963d3e87a3d4df6b82371235","d__Bacteria","Bacillota_I","Bacilli_A","Staphylococcales","Staphylococcaceae","Staphylococcus",NA,0.4446
"Phormia regina",25,"737c098d1007948d40e6cbaf904b72d9","d__Bacteria","Bacillota_I","Bacilli_A","Lactobacillales","Vagococcaceae","Vagococcus_B","Vagococcus_B fluvialis",0.4257
"Phormia regina",26,"21610dcbd05af4529071c39e2997cf17","d__Bacteria","Bacillota_I","Bacilli_A","Bacillales_A","Planococcaceae","Metalysinibacillus",NA,0.3241
"Phormia regina",27,"bb7e5c6df18c100b97f890fc35eb2911","d__Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales_737866","Enterobacteriaceae_A_732334","Proteus",NA,0.3156
"Phormia regina",28,"622da4e8b3fc340bb1b5b54d8b6ddfaf","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Dysgonomonas",NA,0.3124
"Phormia regina",29,"37f60e1f5a72f3aa23ee073f1d36cab2","d__Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales_737866","Enterobacteriaceae_A_725029",NA,NA,0.2835
"Phormia regina",30,"f17aa6c7d60aa9f234c8ad6f97c17d47","d__Bacteria","Bacillota_I","Bacilli_A","Lactobacillales","Vagococcaceae","Vagococcus_B",NA,0.2134
"Phormia regina",31,"57d95925df2d04ef067329f724fe0f52","d__Bacteria","Bacillota_I","Bacilli_A","Erysipelotrichales","Erysipelotrichaceae","Erysipelothrix",NA,0.1983
"Phormia regina",32,"bdf8a26094624622d68509a87fa75ba7","d__Bacteria","Bacillota_I","Bacilli_A","Bacillales_B_310392","Bacillaceae_G","Bacillus_A",NA,0.1939
"Phormia regina",33,"04edaa963304c466674c30f9f9bb087e","d__Bacteria","Bacillota_A_368345","Clostridia_258483","Peptostreptococcales","Peptostreptococcaceae_256921",NA,NA,0.1662
"Phormia regina",34,"69cb94bc7147e79c931c6c3fe7c5c4b1","d__Bacteria","Pseudomonadota","Gammaproteobacteria","Cardiobacteriales","Wohlfahrtiimonadaceae","Wohlfahrtiimonas","Wohlfahrtiimonas chitiniclastica",0.1496
"Phormia regina",35,"a2acae65ea43a781b9a06f1fc7296b86","d__Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales_737866",NA,NA,NA,0.1459
"Phormia regina",36,"9664cae1104ed11cba60a2552c35cae7","d__Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales_737866","Enterobacteriaceae_A_725029",NA,NA,0.1446
"Phormia regina",37,"b6c609a874ee4d8f2ccff64ec8bc9738","d__Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales_A_650611","Pseudomonadaceae","Entomomonas","Entomomonas moraniae",0.1436
"Phormia regina",38,"38eaa8f3d127290bf06b9a82171c37c0","d__Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales_737866","Enterobacteriaceae_A_732334","Proteus",NA,0.1359
"Phormia regina",39,"64b9367fe606a69e030e254dbd9bf9d9","d__Bacteria","Bacillota_I","Bacilli_A","Staphylococcales","Salinicoccaceae","Jeotgalicoccus_A_310962",NA,0.1334
"Phormia regina",40,"3481fa43fe5fba6aecdc7f9aae6ed9c0","d__Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales_737866","Enterobacteriaceae_A_729055",NA,NA,0.1253
"Phormia regina",41,"a0901407705992dc213ac509ede97d47","d__Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales_737866","Enterobacteriaceae_A_725029",NA,NA,0.1231
"Phormia regina",42,"b2acdd22b7fb65f8f9bf79df5a6b2ae8","d__Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Burkholderiaceae_A_594042","Kinetoplastibacterium","Kinetoplastibacterium desouzaii",0.0972
"Phormia regina",43,"ca3e0de76e3cc9a192c40db0b9a4e7ec","d__Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Corynebacterium","Corynebacterium maris",0.0972
"Phormia regina",44,"acccab8e28b5e2cfc41fb8ae64cbf978","d__Bacteria","Bacillota_I","Bacilli_A","Lactobacillales","Vagococcaceae","Vagococcus_A","Vagococcus_A lutrae",0.0924
"Phormia regina",45,"99e433a3ce4d5290445f668df2c9147e","d__Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales_A_650611","Pseudomonadaceae","Pseudomonas_E_647464",NA,0.0912
"Phormia regina",46,"2084068fe4c4b6a22a301b57f8f3d8f4","d__Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales_A_660879","Moraxellaceae","Acinetobacter",NA,0.0861
"Phormia regina",47,"810d24ee924214144b5ce85d1626f9cd","d__Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium","Sphingobacterium faecium",0.0828
"Phormia regina",48,"d15bc449222795a9ff230013aa633686","d__Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales_A_660879","Moraxellaceae","Acinetobacter",NA,0.0826
"Phormia regina",49,"569653b1659271a290facfcedd0de061","d__Bacteria","Bacillota_I","Bacilli_A","Lactobacillales","Enterococcaceae","Enterococcus_D",NA,0.0644
"Phormia regina",50,"25e08dfa67892716a163df95d0cb4652","d__Bacteria","Bacillota_I","Bacilli_A","Lactobacillales",NA,NA,NA,0.0604
"Lucilia sericata",1,"38eaa8f3d127290bf06b9a82171c37c0","d__Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales_737866","Enterobacteriaceae_A_732334","Proteus",NA,24.2371
"Lucilia sericata",2,"190a049caad3a0453339204032c4e5e4","d__Bacteria","Pseudomonadota","Alphaproteobacteria","Rickettsiales_A","Anaplasmataceae_550576","Wolbachia","Wolbachia pipientis_A_550493",22.0686
"Lucilia sericata",3,"945184b6386c192c0066e0a98a154780","d__Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales_737866","Enterobacteriaceae_A_725029",NA,NA,18.2969
"Lucilia sericata",4,"e20080c3550b1318bbb29e84d651c014","d__Bacteria","Bacillota_I","Bacilli_A","Lactobacillales","Vagococcaceae","Vagococcus_B",NA,17.1975
"Lucilia sericata",5,"b4bb370a59f2637d406ccc0f5a1b2a1e","d__Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales_737866","Enterobacteriaceae_A_732334","Morganella",NA,4.2217
"Lucilia sericata",6,"737c098d1007948d40e6cbaf904b72d9","d__Bacteria","Bacillota_I","Bacilli_A","Lactobacillales","Vagococcaceae","Vagococcus_B","Vagococcus_B fluvialis",3.0213
"Lucilia sericata",7,"f17aa6c7d60aa9f234c8ad6f97c17d47","d__Bacteria","Bacillota_I","Bacilli_A","Lactobacillales","Vagococcaceae","Vagococcus_B",NA,2.5228
"Lucilia sericata",8,"11f0558dca37009cbf1a6083b0b658e5","d__Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales_737866","Enterobacteriaceae_A_732334",NA,NA,1.3486
"Lucilia sericata",9,"37f60e1f5a72f3aa23ee073f1d36cab2","d__Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales_737866","Enterobacteriaceae_A_725029",NA,NA,1.3066
"Lucilia sericata",10,"922d33a2963d3e87a3d4df6b82371235","d__Bacteria","Bacillota_I","Bacilli_A","Staphylococcales","Staphylococcaceae","Staphylococcus",NA,0.9209
"Lucilia sericata",11,"720bbb0411edd2b97a8cc3d66e3b47e0","d__Bacteria","Bacillota_I","Bacilli_A","Lactobacillales","Vagococcaceae","Vagococcus_B",NA,0.795
"Lucilia sericata",12,"4120f78e3d25b64dfc2df8c9e795391b","d__Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales_737866","Enterobacteriaceae_A_732334","Morganella",NA,0.4172
"Lucilia sericata",13,"99e433a3ce4d5290445f668df2c9147e","d__Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales_A_650611","Pseudomonadaceae","Pseudomonas_E_647464",NA,0.3686
"Lucilia sericata",14,"bd000d78e5059d02dcb76892a38a4bbf","d__Bacteria","Bacillota_I","Bacilli_A","Lactobacillales","Vagococcaceae","Vagococcus_B",NA,0.3332
"Lucilia sericata",15,"c2d798025bb5abf7fe175ee6c89f119b","d__Bacteria","Bacillota_I","Bacilli_A","Lactobacillales","Vagococcaceae","Vagococcus_B","Vagococcus_B fluvialis",0.3175
"Lucilia sericata",16,"bb7e5c6df18c100b97f890fc35eb2911","d__Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales_737866","Enterobacteriaceae_A_732334","Proteus",NA,0.2742
"Lucilia sericata",17,"b3d2cc3b9f0184830bec2ef73bcc6166","d__Bacteria","Bacillota_I","Bacilli_A","Lactobacillales","Streptococcaceae","Lactococcus_A_343473",NA,0.2637
"Lucilia sericata",18,"e8c4470cea2d0aad86e0fbaa03d2f750","d__Bacteria","Bacillota_I","Bacilli_A","Lactobacillales",NA,NA,NA,0.2335
"Lucilia sericata",19,"5d22fd7b12389bef1c091d5a516e8a03","d__Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Burkholderiaceae_A_594042","Kinetoplastibacterium","Kinetoplastibacterium crithidii_B",0.1915
"Lucilia sericata",20,"9664cae1104ed11cba60a2552c35cae7","d__Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales_737866","Enterobacteriaceae_A_725029",NA,NA,0.1784
"Lucilia sericata",21,"69cb94bc7147e79c931c6c3fe7c5c4b1","d__Bacteria","Pseudomonadota","Gammaproteobacteria","Cardiobacteriales","Wohlfahrtiimonadaceae","Wohlfahrtiimonas","Wohlfahrtiimonas chitiniclastica",0.1692
"Lucilia sericata",22,"9908fffab7ed4f3bec44cda2f5084d49","d__Bacteria","Bacillota_I","Bacilli_A","Lactobacillales","Enterococcaceae",NA,NA,0.1194
"Lucilia sericata",23,"04edaa963304c466674c30f9f9bb087e","d__Bacteria","Bacillota_A_368345","Clostridia_258483","Peptostreptococcales","Peptostreptococcaceae_256921",NA,NA,0.1128
"Lucilia sericata",24,"1978d97da243acfe2bc903bcf0597b6b","d__Bacteria","Bacillota_I","Bacilli_A","Lactobacillales","Vagococcaceae","Vagococcus_B",NA,0.1063
"Lucilia sericata",25,"b060079a052d8ef0971aa8faf2adb85c","d__Bacteria","Bacillota_I","Bacilli_A","Staphylococcales","Staphylococcaceae","Staphylococcus",NA,0.1063
"Lucilia sericata",26,"7339301f770131bd35e653eda2ac5106","d__Bacteria","Pseudomonadota","Gammaproteobacteria","Cardiobacteriales","Wohlfahrtiimonadaceae","Ignatzschineria","Ignatzschineria larvae",0.101
"Lucilia sericata",27,"c71a0b723402b8d3e22b6af121320ea5","d__Bacteria","Pseudomonadota","Gammaproteobacteria","Cardiobacteriales","Wohlfahrtiimonadaceae","Ignatzschineria",NA,0.0997
"Lucilia sericata",28,"4552af3e905206840cf8b67bcaf2693f","d__Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales_737866","Enterobacteriaceae_A_725029","Klebsiella_724518",NA,0.0892
"Lucilia sericata",29,"5e8928042e6b55328e3465e7e57a54eb","d__Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales_A_660879","Moraxellaceae","Acinetobacter","Acinetobacter piscicola",0.0735
"Lucilia sericata",30,"0f16eaf612b5dec1a256a3256e69a14a","d__Bacteria","Pseudomonadota","Gammaproteobacteria","Cardiobacteriales","Cardiobacteriaceae","Suttonella_A","Suttonella_A indologenes",0.0669
"Lucilia sericata",31,"21610dcbd05af4529071c39e2997cf17","d__Bacteria","Bacillota_I","Bacilli_A","Bacillales_A","Planococcaceae","Metalysinibacillus",NA,0.0643
"Lucilia sericata",32,"e6484c19c680bde0ffa16f2a1a5d36ea","d__Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales_737866","Enterobacteriaceae_A_732334","Moellerella","Moellerella wisconsensis",0.0564
"Lucilia sericata",33,"c06ccd1f7d57566ef669942328b1a946","d__Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales_A_650611","Pseudomonadaceae",NA,NA,0.0525
"Lucilia sericata",34,"19242d6e262c55c76fdde74fbd05d9ad","d__Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales_A_660879","Moraxellaceae","Acinetobacter",NA,0.0446
"Lucilia sericata",35,"e777844f5171124c62482cdcfad40930","d__Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales_737866","Enterobacteriaceae_A_732679","Gilliamella","Gilliamella apicola_A",0.0407
"Lucilia sericata",36,"63afe8e6aac58bf0d670a82ca5bc574c","d__Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales_737866","Enterobacteriaceae_A_729055",NA,NA,0.0302
"Lucilia sericata",37,"dc88421ab5f49bd03e3d6f81e4333a1b","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales_B_877923","Weeksellaceae","Empedobacter","Empedobacter brevis",0.0289
"Lucilia sericata",38,"4850a238b7fbbd5ffa204c5a5a396f2c","d__Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales_737866","Enterobacteriaceae_A_729499","Hafnia_729497",NA,0.0289
"Lucilia sericata",39,"d33a7aabcdc1e0333098f947030dce15","d__Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales_737866","Enterobacteriaceae_A_732334","Providencia_B_732255","Providencia_B_732255 huaxiensis",0.0275
"Lucilia sericata",40,"c905e4a7c137630546bd4306e2cd16f6","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Dysgonomonas",NA,0.0118
"Lucilia sericata",41,"ca1b24e316b7ac4741626b24b97b8963","d__Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales_737866","Enterobacteriaceae_A_732679",NA,NA,0.0118
"Lucilia sericata",42,"622da4e8b3fc340bb1b5b54d8b6ddfaf","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Dysgonomonas",NA,0.0105
"Lucilia sericata",43,"6a05cb78b24c21f8da08940d2ccf7b99","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Dysgonomonas",NA,0.0092
"Lucilia sericata",44,"afeb5f537f01e0ae2197638255f15282","d__Bacteria","Bacillota_I","Bacilli_A","Erysipelotrichales","Erysipelotrichaceae","Breznakia","Breznakia pachnodae",0.0066
"Lucilia sericata",45,"5ccd30281011c170e7e836bc752205e6","d__Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales_A_660879","Moraxellaceae","Psychrobacter","Psychrobacter pulmonis",0.0052
"Lucilia sericata",46,"9acb555d3c5dd77e9035a661e7ad1bb6","d__Bacteria","Bacillota_A_368345","Clostridia_258483","Clostridiales","Clostridiaceae_222000","Clostridium_T",NA,0.0052
"Lucilia sericata",47,"029a7e836183a7316780139d9fff9ecf","d__Bacteria","Bacillota_A_368345","Clostridia_258483","Oscillospirales","Acutalibacteraceae",NA,NA,0.0039
"Lucilia sericata",48,"cd0237814356f7cf6bf252bbc3545500","d__Bacteria","Bacillota_I","Bacilli_A","Erysipelotrichales","Erysipelotrichaceae","Erysipelothrix","Erysipelothrix inopinata",0.0026
"Sarcophaga sp.",1,"6ba43acb03ae795b3e7e31f2be946006","d__Bacteria","Bacillota_I","Bacilli_A","Lactobacillales","Lactobacillaceae","Leuconostoc_B",NA,72.4952
"Sarcophaga sp.",2,"9908fffab7ed4f3bec44cda2f5084d49","d__Bacteria","Bacillota_I","Bacilli_A","Lactobacillales","Enterococcaceae",NA,NA,18.3019
"Sarcophaga sp.",3,"922d33a2963d3e87a3d4df6b82371235","d__Bacteria","Bacillota_I","Bacilli_A","Staphylococcales","Staphylococcaceae","Staphylococcus",NA,2.2939
"Sarcophaga sp.",4,"5ccd30281011c170e7e836bc752205e6","d__Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales_A_660879","Moraxellaceae","Psychrobacter","Psychrobacter pulmonis",1.778
"Sarcophaga sp.",5,"e8496fd359afa9479908aeaeb31e7ec0","d__Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales_737866",NA,NA,NA,1.3626
"Sarcophaga sp.",6,"b060079a052d8ef0971aa8faf2adb85c","d__Bacteria","Bacillota_I","Bacilli_A","Staphylococcales","Staphylococcaceae","Staphylococcus",NA,1.0623
"Sarcophaga sp.",7,"180ab1ff510491476071a4e097af3fb3","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Dysgonomonas","Dysgonomonas alginatilytica",0.8387
"Sarcophaga sp.",8,"c22b16cc6108c04f29fea3b6d4c81571","d__Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales_A_660879","Moraxellaceae","Acinetobacter",NA,0.3083
"Sarcophaga sp.",9,"bdf8a26094624622d68509a87fa75ba7","d__Bacteria","Bacillota_I","Bacilli_A","Bacillales_B_310392","Bacillaceae_G","Bacillus_A",NA,0.2604
"Sarcophaga sp.",10,"bc6c345a2feb70d3210ba7f89530c5b0","d__Bacteria","Bacillota_I","Bacilli_A","Staphylococcales","Salinicoccaceae","Jeotgalicoccus_A_310962",NA,0.1821
"Sarcophaga sp.",11,"945184b6386c192c0066e0a98a154780","d__Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales_737866","Enterobacteriaceae_A_725029",NA,NA,0.1661
"Sarcophaga sp.",12,"04edaa963304c466674c30f9f9bb087e","d__Bacteria","Bacillota_A_368345","Clostridia_258483","Peptostreptococcales","Peptostreptococcaceae_256921",NA,NA,0.1486
"Sarcophaga sp.",13,"7b9c8d4a1896d84d92ab4820edd025a6","d__Bacteria","Bacillota_I","Bacilli_A","Staphylococcales","Staphylococcaceae","Mammaliicoccus_319278","Mammaliicoccus lentus",0.1198
"Sarcophaga sp.",14,"cc761daf51f27c423da57f3f1f0ff5cc","d__Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales_737866","Enterobacteriaceae_A_680892","Pantoea_680069",NA,0.0942
"Sarcophaga sp.",15,"7b46269976203c4b677141e236344faf","d__Bacteria","Bacillota_A_368345","Clostridia_258483","Clostridiales","Clostridiaceae_222000","Clostridium_T","Clostridium_T cagae",0.0879
"Sarcophaga sp.",16,"2f7db29d89aa3dce7453fcc7348598e9","d__Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales_A_650611","Pseudomonadaceae",NA,NA,0.0639
"Sarcophaga sp.",17,"e20080c3550b1318bbb29e84d651c014","d__Bacteria","Bacillota_I","Bacilli_A","Lactobacillales","Vagococcaceae","Vagococcus_B",NA,0.0383
"Sarcophaga sp.",18,"ddb3276441305c035089a0ad69846c10","d__Bacteria","Pseudomonadota","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","Aquirickettsiella","Aquirickettsiella isopodorum",0.0383
"Sarcophaga sp.",19,"308df1fb41d807a16562a9960b47db39","d__Bacteria","Bacillota_I","Bacilli_A","Bacillales_A","Planococcaceae","Sporosarcina",NA,0.0351
"Sarcophaga sp.",20,"d46e2205f0c6ecf67b51f83d111c509c","d__Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales_737866","Enterobacteriaceae_A_725029","Escherichia",NA,0.0351
"Sarcophaga sp.",21,"6c0c84518abe719cc7c4af67f51b577e","d__Bacteria","Pseudomonadota","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas_A_615274","Stenotrophomonas_A_615274 lactitubi",0.0288
"Sarcophaga sp.",22,"d32e579b3ae7b2aae8d5bf9f027c29af","d__Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Burkholderiaceae_A_595421",NA,NA,0.0272
"Sarcophaga sp.",23,"ca3e0de76e3cc9a192c40db0b9a4e7ec","d__Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Corynebacterium","Corynebacterium maris",0.024
"Sarcophaga sp.",24,"9e9c4270966cf507485654eb33a69880","d__Bacteria","Bacillota_I","Bacilli_A","Lactobacillales","Lactobacillaceae","Weissella",NA,0.0208
"Sarcophaga sp.",25,"95fdd816723ca482a5caba10bea171c8","d__Bacteria","Bacillota_I","Bacilli_A","Lactobacillales","Lactobacillaceae","Ligilactobacillus",NA,0.0208
"Sarcophaga sp.",26,"f5a804d142e6d51705b5e75147cfdaf8","d__Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Corynebacterium","Corynebacterium stationis",0.0208
"Sarcophaga sp.",27,"021371bcba21118a1be3fd19eeaea20a","d__Bacteria","Bacillota_I","Bacilli_A","Lactobacillales","Aerococcaceae","Fundicoccus",NA,0.0176
"Sarcophaga sp.",28,"b306b305fd1e6de902363b591fd28fac","d__Bacteria","Bacillota_I","Bacilli_A","Bacillales_A","Planococcaceae",NA,NA,0.016
"Sarcophaga sp.",29,"6a7a6fed3a850c6bab631c438c0556c4","d__Bacteria","Actinomycetota","Actinomycetes","Actinomycetales","Micrococcaceae","Glutamicibacter",NA,0.016
"Sarcophaga sp.",30,"fd208d1d45b559a0fa6980dd8774fa00","d__Bacteria","Bacillota_A_368345","Clostridia_258483","Oscillospirales","Ruminococcaceae","HUN007",NA,0.016
"Sarcophaga sp.",31,"810d24ee924214144b5ce85d1626f9cd","d__Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium","Sphingobacterium faecium",0.0144
"Sarcophaga sp.",32,"190a049caad3a0453339204032c4e5e4","d__Bacteria","Pseudomonadota","Alphaproteobacteria","Rickettsiales_A","Anaplasmataceae_550576","Wolbachia","Wolbachia pipientis_A_550493",0.0144
"Sarcophaga sp.",33,"ffcd1beef68b56e896ffcf260acb80d2","d__Bacteria","Bacillota_I","Bacilli_A","Bacillales_A","Planococcaceae","Solibacillus",NA,0.0128
"Sarcophaga sp.",34,"a663a01aeb4dbb88bbe0a9840e8f64dc","d__Bacteria","Bacillota_I","Bacilli_A","Erysipelotrichales","Coprobacillaceae","Thomasclavelia","Thomasclavelia ramosa",0.0112
"Sarcophaga sp.",35,"9ebd4d47c25e82ab5fff6ca85f1ad499","d__Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rubellimicrobium","Rubellimicrobium rubrum",0.0096
"Sarcophaga sp.",36,"8b5884acc8c736df09c4260b50dc9297","d__Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales_A_650611","Pseudomonadaceae","Pseudomonas_E_647464",NA,0.0096
"Sarcophaga sp.",37,"31f71ce5b3e181687916a3ce57c0e880","d__Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Dietzia","Dietzia lutea",0.0048
"Sarcophaga sp.",38,"c797c92f8c6931562bbbbfa490a0ce8d","d__Bacteria","Bacillota_A_368345","Clostridia_258483","Oscillospirales","Butyricicoccaceae",NA,NA,0.0048
